,hex_id,geometry,count
10,882a106e49fffff,"POLYGON ((-74.20254480334124 40.52029864562505, -74.20448031379061 40.515847924691826, -74.2108240142567 40.514784496410655, -74.21523321643838 40.51817156534387, -74.21329861237581 40.52262261248091, -74.20695389963515 40.52368626451129, -74.20254480334124 40.52029864562505))",30.0
11,882a1060b9fffff,"POLYGON ((-74.1854476691673 40.51903618432852, -74.18351025429638 40.523486734016814, -74.17716489066824 40.524548754743876, -74.17405513981446 40.52215748443594, -74.17506810745112 40.521494273787425, -74.17601245479072 40.520875962829074, -74.17761992136639 40.51932993503624, -74.17759974719665 40.51932689323801, -74.17759969446917 40.5193091947127, -74.17758057553557 40.519300686764, -74.17757041572835 40.51929616642203, -74.17755017864145 40.51927157993711, -74.17756881853434 40.5192484260111, -74.17758295522106 40.51923086686604, -74.17758654138382 40.51922990368001, -74.17759028253256 40.51922938759805, -74.17759408360531 40.519229331733726, -74.17759784801743 40.51922973750653, -74.17760148011581 40.51923059460583, -74.17760488760939 40.51923188125293, -74.17760798391429 40.51923356475424, -74.17771923575391 40.51933257387967, -74.17778718929557 40.51936351039981, -74.17827081273796 40.51992367566485, -74.17831876690663 40.519945785631045, -74.17837082900411 40.51996158352953, -74.17842558448912 40.51997064012641, -74.17849362984964 40.51997981155257, -74.17856035946978 40.51999350057123, -74.17862525939364 40.52001160174889, -74.17870240960994 40.5200280771721, -74.17878128209566 40.52003879852269, -74.17886114175592 40.52004366587714, -74.17894124429453 40.52004263387147, -74.17902084315158 40.52003571212401, -74.17909919646176 40.520022965145785, -74.17917557396936 40.52000451173927, -74.17917996930012 40.51999851587993, -74.17918564647645 40.51999318381129, -74.17919243740705 40.51998867340637, -74.17920014102448 40.519985118210144, -74.17920852923838 40.51998262348555, -74.17921735368886 40.51998126309687, -74.17922635309986 40.51998107732278, -74.17923526101512 40.5199820716637, -74.17924381368742 40.51998421667899, -74.17925175788754 40.51998744885864, -74.17925885840192 40.51999167250363, -74.17926490499696 40.519996762559416, -74.17926971864355 40.5200025683186, -74.1792731568179 40.52000891788304, -74.17929773247589 40.52015817978564, -74.17932303416733 40.52020078565016, -74.17935437769 40.52024098448663, -74.17939137553341 40.52027827928987, -74.17943357027664 40.5203122089584, -74.17943716601992 40.520314772419745, -74.17946516743717 40.52033326607572, -74.17970770292064 40.52049366895285, -74.1798101694893 40.520552337706086, -74.17999338786349 40.52058087838561, -74.18010350946625 40.52058530587742, -74.1802422811957 40.52057870580878, -74.1803392618544 40.52057731509803, -74.1805045748491 40.52058555928008, -74.18065385414826 40.52060423127436, -74.18089158879454 40.52063408895048, -74.18105192746833 40.52066325403803, -74.18116548663467 40.520655836201676, -74.1814789842872 40.52056464877611, -74.18182006847879 40.520477649292964, -74.1818943444168 40.52043417820433, -74.18192155369601 40.52041825301171, -74.18195667134619 40.5204196076221, -74.18204081284077 40.520434201327824, -74.1821336206489 40.52040839326864, -74.182434614175 40.520318205802255, -74.18288268191654 40.52012390425744, -74.18316855058451 40.51990627376275, -74.18332346779785 40.51985573960939, -74.18336779613018 40.519859657541225, -74.18342370583406 40.519889724568046, -74.1838130349663 40.51975173601103, -74.18403696242802 40.51961870514809, -74.1841732275698 40.519604114134225, -74.18428548317009 40.51957835387436, -74.1848311647976 40.519341358600876, -74.18516290371 40.519129282625514, -74.18537632123383 40.51898133094181, -74.1854476691673 40.51903618432852))",0.0
12,882a106e4dfffff,"POLYGON ((-74.21329861237581 40.52262261248091, -74.21523321643838 40.51817156534387, -74.22157703668738 40.51710751894406, -74.22598726497064 40.52049429574207, -74.22405356763537 40.524945668907336, -74.21770873517993 40.52600993927676, -74.21329861237581 40.52262261248091))",31.0
13,882a1060bdfffff,"POLYGON ((-74.18351025429638 40.523486734016814, -74.1854476691673 40.51903618432852, -74.19179214110599 40.51797376869965, -74.19620021077289 40.52136167940854, -74.19426370196697 40.525812555649225, -74.18791821731942 40.52687519465895, -74.18351025429638 40.523486734016814))",30.0
14,882a106193fffff,"POLYGON ((-74.22405356763537 40.524945668907336, -74.22598726497064 40.52049429574207, -74.23233120454509 40.51942963113157, -74.23674245881276 40.52281611552678, -74.2348096685452 40.5272678145446, -74.2284647168327 40.52833270334508, -74.22405356763537 40.524945668907336))",56.0
15,882a1060a3fffff,"POLYGON ((-74.19426370196697 40.525812555649225, -74.19620021077289 40.52136167940854, -74.20254480334124 40.52029864562505, -74.20695389963515 40.52368626451129, -74.20501829723507 40.5281374671289, -74.19867269202555 40.52920072451368, -74.19426370196697 40.525812555649225))",0.0
16,882a106083fffff,"POLYGON ((-74.17716489066824 40.524548754743876, -74.17522647709757 40.5289994593155, -74.16888022180345 40.53006108486466, -74.16447339333246 40.52667178279968, -74.16484695686212 40.525814523873954, -74.16499492001735 40.52573067480601, -74.16530672157381 40.52555152695877, -74.1655417511386 40.52541961918421, -74.16564353841824 40.52537917891947, -74.1660596182414 40.525256285022465, -74.16624038921623 40.52518751763561, -74.16657896787522 40.52501650436609, -74.16690462540775 40.524831290062, -74.16755867477947 40.52440902876846, -74.16829560779422 40.52394986811023, -74.16839091003636 40.523890487536825, -74.16884431819894 40.52359068165405, -74.16898557136854 40.523529161638535, -74.169200668004 40.52343810320527, -74.16935136134765 40.523360544525026, -74.16944771743466 40.5233279558493, -74.16955299276316 40.523276289946025, -74.16963714493953 40.52322943782584, -74.16967960342768 40.523205798664726, -74.1698324896499 40.52313389981421, -74.16999711161473 40.523045772452384, -74.170072694894 40.52302655162232, -74.17014586058589 40.523007937603396, -74.17022498733142 40.523008972567204, -74.17033193756723 40.52301315848885, -74.17040772316246 40.523030637556296, -74.17050791660374 40.523048719785464, -74.17060485699973 40.52310173202675, -74.17063692573315 40.52313669674132, -74.17066043806068 40.52316231708344, -74.17084694888187 40.52328470066583, -74.17089941096525 40.52331294428488, -74.17097658055357 40.523372983731775, -74.1710880310484 40.5234316188942, -74.17114915999926 40.52344927361203, -74.17128682067288 40.523457767139675, -74.17135832896233 40.52345319187278, -74.17196336161804 40.52325845992427, -74.17269667263014 40.52296873552363, -74.17278271090665 40.52292094996802, -74.17342635928968 40.522569159917474, -74.17405513981446 40.52215748443594, -74.17716489066824 40.524548754743876))",0.0
17,882a106197fffff,"POLYGON ((-74.2392218440184 40.53065455635652, -74.2348096685452 40.5272678145446, -74.23674245881276 40.52281611552678, -74.24272878126472 40.521810902999455, -74.24259542896432 40.52206165424924, -74.24258375639266 40.522198648498005, -74.24259082521185 40.52225163782352, -74.24264266046028 40.52241135944541, -74.24270806228722 40.52257272615966, -74.242714698633 40.52265675936342, -74.24273215954133 40.52270077737199, -74.24276246783722 40.52272678912756, -74.24274849039323 40.52280007810471, -74.24269227372696 40.522840930267726, -74.24265487812151 40.5228839377759, -74.24262345539681 40.52294713519772, -74.24262129271055 40.52302533933612, -74.24261397838434 40.523080937524526, -74.24261666939857 40.52309893788955, -74.24265793838215 40.5231322288421, -74.24269383331622 40.52315161267555, -74.24271065391662 40.52317754423215, -74.2427288635407 40.52322940931136, -74.24273957613102 40.52326748603104, -74.24275355918745 40.52336703698907, -74.24275122404653 40.52351227462103, -74.24274023653138 40.52356385062781, -74.242744234157 40.5235827177116, -74.24275345820124 40.52360625053504, -74.24276237450059 40.52362610804586, -74.24276575861545 40.523637626343806, -74.24276517879025 40.52364995298477, -74.24275756811275 40.52368414487771, -74.24275890301044 40.523700068713275, -74.24276471147402 40.52372130788963, -74.24279784366249 40.52376089237601, -74.24281673693896 40.523803629916195, -74.24281834659301 40.52383245271267, -74.24281641236709 40.5238479661431, -74.24281449076021 40.523863387907404, -74.24280882716654 40.52389195100278, -74.24280678281242 40.52392525728319, -74.24280658251452 40.52395170899017, -74.2428025219365 40.52398019347297, -74.24280157009575 40.52400729628669, -74.24281304883496 40.524028873773695, -74.2428622700346 40.524087350841256, -74.24290564933489 40.524133813542775, -74.24294001416729 40.52418809487351, -74.24298985090246 40.52425392066569, -74.24302432341918 40.52433832848573, -74.24303990307537 40.52437999879513, -74.24308072550264 40.52445364269713, -74.24311293970737 40.52451110441233, -74.24317524593052 40.524591079674316, -74.24326436709377 40.52471217700179, -74.24330095332323 40.52477372904665, -74.24332687887491 40.524794601716934, -74.24335792685682 40.52481891331783, -74.24338504510446 40.52483480761202, -74.24340768923726 40.52484538759073, -74.24348882392484 40.52486125895075, -74.24360793545749 40.52484483984661, -74.24396500758859 40.52490536633785, -74.24396761706937 40.5249509544872, -74.2439683583908 40.52499893358661, -74.24333883883855 40.52585380517998, -74.24307389513918 40.52669417771935, -74.24305101318546 40.5268122893443, -74.24305991771911 40.52687631252363, -74.24306019360098 40.52694069490591, -74.24305183791242 40.527004761148575, -74.24303493827647 40.52706783922335, -74.24300967193996 40.52712926746552, -74.24297630391519 40.52718840151472, -74.24293518420077 40.52724462107416, -74.24288674411127 40.52729733641761, -74.24287584567708 40.52758625836349, -74.24287940175415 40.527609452185324, -74.2428951506731 40.52763389612434, -74.24292862564673 40.52766792870605, -74.24294563760249 40.527697845375606, -74.24294799832866 40.527726017055585, -74.2429397117687 40.527800213559644, -74.24290983683021 40.52786685302822, -74.2428726178986 40.52792278286974, -74.24285745679572 40.52794381560399, -74.24285076542611 40.5279601301742, -74.24284226712035 40.528002974560366, -74.24285856207015 40.528031988595, -74.24288723774352 40.52804910117797, -74.2428867138121 40.52820013082605, -74.24276120556758 40.528305727288355, -74.24275675859761 40.52830969310006, -74.24270218581806 40.528341258211825, -74.24266345955341 40.52836958862319, -74.2426421851728 40.52839460992399, -74.24262640726315 40.528408292677724, -74.24261257701981 40.52841634730339, -74.24261267872573 40.52841757123616, -74.24259362148115 40.52842096128823, -74.24256732309529 40.52841486462434, -74.2425506216696 40.52841752394794, -74.24251028997553 40.52844593526594, -74.24250919866982 40.52845213755197, -74.24252416256843 40.52848645847062, -74.24253509556489 40.52851113662023, -74.24253332154774 40.528528441611165, -74.24249931304176 40.528584215274876, -74.24249023516842 40.52863938559641, -74.24248405744738 40.52866182499105, -74.2424592642565 40.528683327668375, -74.24242781388303 40.52871191939274, -74.24242002837842 40.52873443622757, -74.24241293926983 40.528832555568854, -74.24241987628231 40.52886726855102, -74.24243402108462 40.528891790489766, -74.24244956541204 40.52891378494922, -74.24245581741137 40.528930697383686, -74.24245684392422 40.528942945906635, -74.24245541025242 40.52895469954595, -74.24244489204781 40.528963822033546, -74.24242054279775 40.52898099895622, -74.24239489550051 40.529001927451496, -74.24237543220747 40.5290293196263, -74.2423646431012 40.52905444270879, -74.24236058312505 40.52908292783276, -74.24233695655926 40.52913757935202, -74.24230892358072 40.5291973647668, -74.24228365805874 40.52926132037427, -74.24225490734625 40.529312532560375, -74.24221113063439 40.52937677700061, -74.24219764536404 40.52940818045382, -74.2421880176231 40.52943755166026, -74.24218040993878 40.52950064657668, -74.24217260166833 40.52959019151161, -74.24217254400449 40.52966644612753, -74.24216656926593 40.5296913345426, -74.2421676987588 40.5297048081704, -74.24217641185263 40.52972221617708, -74.24218939305209 40.52974249000765, -74.24220131578338 40.52975974130114, -74.24222830140562 40.52978363741729, -74.24223810433915 40.52979484246958, -74.24224565508305 40.52980800283459, -74.24224637250443 40.52981657672001, -74.24224528137324 40.52982277950498, -74.24223421655796 40.52983500311572, -74.24202464913056 40.5300622186607, -74.24199108185145 40.53011059776535, -74.24194042090897 40.53018728521506, -74.24193331597864 40.530199227574016, -74.2392218440184 40.53065455635652))",0.0
18,882a1060a7fffff,"POLYGON ((-74.20501829723507 40.5281374671289, -74.20695389963515 40.52368626451129, -74.21329861237581 40.52262261248091, -74.21770873517993 40.52600993927676, -74.21577403952645 40.53046146809572, -74.20942831421259 40.53152534394784, -74.20501829723507 40.5281374671289))",29.0
19,882a106087fffff,"POLYGON ((-74.17522647709757 40.5289994593155, -74.17716489066824 40.524548754743876, -74.18351025429638 40.523486734016814, -74.18791821731942 40.52687519465895, -74.18598070983239 40.53132622595605, -74.1796343331289 40.532388469915844, -74.17522647709757 40.5289994593155))",12.0
20,882a10619bfffff,"POLYGON ((-74.21577403952645 40.53046146809572, -74.21770873517993 40.52600993927676, -74.22405356763537 40.524945668907336, -74.2284647168327 40.52833270334508, -74.22653092826647 40.53278455818971, -74.22018508330603 40.533849052601326, -74.21577403952645 40.53046146809572))",11.0
21,882a1060abfffff,"POLYGON ((-74.18598070983239 40.53132622595605, -74.18791821731942 40.52687519465895, -74.19426370196697 40.525812555649225, -74.19867269202555 40.52920072451368, -74.19673609096327 40.53365208236082, -74.19038959330793 40.53471494482381, -74.18598070983239 40.53132622595605))",22.0
22,882a10608bfffff,"POLYGON ((-74.16447339333246 40.52667178279968, -74.16888022180345 40.53006108486466, -74.16694080920865 40.534511944068406, -74.16059366227226 40.53557317416353, -74.15618694154956 40.53218332216068, -74.15775136102262 40.528594993931144, -74.15789753570571 40.528528814141254, -74.15826103107301 40.52830049916296, -74.15796792629654 40.52809825549284, -74.15797963200814 40.52807140595784, -74.15832645126989 40.528278426783146, -74.1584868712747 40.52819722941256, -74.15864056291043 40.5281170720973, -74.15867696304034 40.528098088000334, -74.15890180648825 40.52793590906625, -74.15917092406274 40.52766975150676, -74.15926074780671 40.52754328269163, -74.16012677813242 40.527398491465846, -74.16013065929961 40.527401917363854, -74.16016839366706 40.52744833231474, -74.16019359405244 40.5274892531592, -74.1602075174051 40.52750820806301, -74.16022582487543 40.52752444888366, -74.16023231856391 40.52753020940206, -74.16025716713636 40.52754743806147, -74.16026450758761 40.52755253364025, -74.1603042631384 40.527555747322104, -74.16034097376044 40.52754982762857, -74.16103583215407 40.52724650712742, -74.16193348681944 40.527096428642324, -74.1619669783145 40.52710417763113, -74.16203117512103 40.527130347776776, -74.16206636173274 40.52714437468855, -74.16209796862158 40.52715697375607, -74.16214390483806 40.52718045948117, -74.16220244796959 40.52719607605962, -74.16222577962044 40.5272022748899, -74.16227196108768 40.527194262308335, -74.16233039191984 40.5271660617172, -74.16238512563744 40.52712627773968, -74.1624403983034 40.52709544379202, -74.16250698728896 40.52706896148616, -74.16256536120576 40.527036853374334, -74.16263198944374 40.52700732791631, -74.16269855315129 40.52697494745634, -74.16271974955667 40.52696497372425, -74.16447339333246 40.52667178279968))",47.0
23,882a106191fffff,"POLYGON ((-74.22653092826647 40.53278455818971, -74.2284647168327 40.52833270334508, -74.2348096685452 40.5272678145446, -74.2392218440184 40.53065455635652, -74.23728896287999 40.53510673705106, -74.23094299873097 40.5361718501142, -74.22653092826647 40.53278455818971))",0.0
24,882a1060a1fffff,"POLYGON ((-74.19673609096327 40.53365208236082, -74.19867269202555 40.52920072451368, -74.20501829723507 40.5281374671289, -74.20942831421259 40.53152534394784, -74.20749261991604 40.535977028169484, -74.20114600176652 40.53704050922803, -74.19673609096327 40.53365208236082))",13.0
25,882a106081fffff,"POLYGON ((-74.16694080920865 40.534511944068406, -74.16888022180345 40.53006108486466, -74.17522647709757 40.5289994593155, -74.1796343331289 40.532388469915844, -74.17769582663625 40.5368396560182, -74.17134855790025 40.5379015046519, -74.16694080920865 40.534511944068406))",22.0
26,882a1060a5fffff,"POLYGON ((-74.20749261991604 40.535977028169484, -74.20942831421259 40.53152534394784, -74.21577403952645 40.53046146809572, -74.22018508330603 40.533849052601326, -74.21825029611611 40.53830106302182, -74.21190355793027 40.539365162768235, -74.20749261991604 40.535977028169484))",26.0
27,882a106085fffff,"POLYGON ((-74.17769582663625 40.5368396560182, -74.1796343331289 40.532388469915844, -74.18598070983239 40.53132622595605, -74.19038959330793 40.53471494482381, -74.18845199325872 40.539166457649344, -74.18210460318073 40.54022892491426, -74.17769582663625 40.5368396560182))",33.0
28,882a106199fffff,"POLYGON ((-74.21825029611611 40.53830106302182, -74.22018508330603 40.533849052601326, -74.22653092826647 40.53278455818971, -74.23094299873097 40.5361718501142, -74.22900911898842 40.540624186557785, -74.22266226122431 40.54168890508421, -74.21825029611611 40.53830106302182))",7.0
29,882a1060a9fffff,"POLYGON ((-74.18845199325872 40.539166457649344, -74.19038959330793 40.53471494482381, -74.19673609096327 40.53365208236082, -74.20114600176652 40.53704050922803, -74.199209308502 40.54149234860125, -74.19286179753976 40.54255543458992, -74.18845199325872 40.539166457649344))",33.0
30,882a106089fffff,"POLYGON ((-74.15865325032897 40.5400241877481, -74.16059366227226 40.53557317416353, -74.16694080920865 40.534511944068406, -74.17134855790025 40.5379015046519, -74.16940905207741 40.54235284530823, -74.16306089133256 40.543414298339584, -74.15865325032897 40.5400241877481))",21.0
31,882a10619dfffff,"POLYGON ((-74.22900911898842 40.540624186557785, -74.23094299873097 40.5361718501142, -74.23728896287999 40.53510673705106, -74.24170205991193 40.538493736126625, -74.23976908795748 40.542946398417456, -74.23342211107335 40.544011735815914, -74.22900911898842 40.540624186557785))",122.0
32,882a1060adfffff,"POLYGON ((-74.199209308502 40.54149234860125, -74.20114600176652 40.53704050922803, -74.20749261991604 40.535977028169484, -74.21190355793027 40.539365162768235, -74.20996777179157 40.54381732851349, -74.20362014040305 40.54488103331832, -74.199209308502 40.54149234860125))",19.0
33,882a10608dfffff,"POLYGON ((-74.16940905207741 40.54235284530823, -74.17134855790025 40.5379015046519, -74.17769582663625 40.5368396560182, -74.18210460318073 40.54022892491426, -74.18016600381988 40.544680592466946, -74.17381772134264 40.54574266425752, -74.16940905207741 40.54235284530823))",57.0
34,882a106183fffff,"POLYGON ((-74.24418310690159 40.54633365460345, -74.23976908795748 40.542946398417456, -74.24170205991193 40.538493736126625, -74.24442978327463 40.5380356548815, -74.24443166461721 40.538051418324365, -74.24444025524284 40.538084834138836, -74.24445096103685 40.538119954932604, -74.24446000108058 40.53814091773378, -74.24447025085156 40.53815858179178, -74.24447650928505 40.53816619195077, -74.24448276618286 40.538173802112695, -74.24454183962396 40.538226563073785, -74.24456514606754 40.53824450237683, -74.24462149668256 40.53828225047143, -74.24464483460395 40.53829935974414, -74.2446669641377 40.5383197670836, -74.24467422040428 40.53832989208681, -74.2446814760063 40.538340014913054, -74.24468241444329 40.53834418995626, -74.24468335133531 40.538348362824856, -74.24468425921067 40.5383533668751, -74.24468407806359 40.53835834861912, -74.24468045110729 40.53836824267037, -74.24467316992512 40.538388860275155, -74.24466111361056 40.538421009141295, -74.2446609632329 40.538425159029764, -74.24465972493554 40.538429288284725, -74.24466051167535 40.53843761271673, -74.24466719613736 40.538463510781796, -74.24467420905306 40.53848027655045, -74.24468448970869 40.538497110073564, -74.24469912318726 40.53851403584265, -74.24471816775258 40.538529393670146, -74.24473618572888 40.53854306782122, -74.24475855587076 40.538556833210365, -74.24479004658367 40.53858562189975, -74.24485606628194 40.53864120703194, -74.24490377644187 40.53868923634477, -74.24493296793428 40.5387222139784, -74.24496634011774 40.538767740953936, -74.24501677236441 40.53883005109512, -74.24511419899737 40.53893868315379, -74.24515916208065 40.53902210221609, -74.24521344651376 40.53911336859509, -74.24525660731736 40.53921620341701, -74.24532276689034 40.5393841523268, -74.2452971171052 40.53943090915674, -74.24529699509173 40.5394437337245, -74.24530773817037 40.53946119142781, -74.2453233614296 40.539474209191596, -74.24534816868527 40.53949152593518, -74.24536809830458 40.53951331242903, -74.24538509864777 40.539533266027846, -74.24539376219913 40.5395516747157, -74.24539745610068 40.53956923258163, -74.24540047984344 40.53958554461372, -74.24538470272093 40.5395990509836, -74.24536484272961 40.53961902471958, -74.24536295030298 40.539635300014545, -74.24537906381407 40.53965694857438, -74.24540232347982 40.53968844355286, -74.24540488108259 40.53969322778894, -74.2454172398465 40.53971704283382, -74.24542329900366 40.53975062598479, -74.24542947177183 40.53977561925899, -74.2454325476109 40.53980001302665, -74.2454290807348 40.539845474696435, -74.24542566851945 40.539896015276966, -74.24542188311172 40.53997230143072, -74.24541276701898 40.540213563930664, -74.24542969776729 40.540385764864865, -74.24545378722239 40.54051850790561, -74.24547647854257 40.54063300079162, -74.24551910321269 40.54075760692811, -74.24559250992584 40.54092675124912, -74.24560205698324 40.54094959457734, -74.2456077070552 40.54095976634641, -74.24562047939821 40.54096953806183, -74.24563856476273 40.54097622422182, -74.24568077627796 40.54098848561205, -74.24570589382077 40.54099905314307, -74.2457307294372 40.541011599306636, -74.24575714989656 40.54102444346045, -74.24578384879592 40.541035311825475, -74.24580741667177 40.541045580761235, -74.24582363793573 40.5410539451843, -74.24583169314694 40.541062820634195, -74.24584508121534 40.541083076751335, -74.24599284790561 40.54127893215783, -74.2460474987923 40.54136651267773, -74.24606137187132 40.54140156236376, -74.24608152745901 40.54146237133477, -74.24610313832198 40.54153712143069, -74.24614764964223 40.54168464315561, -74.2461979748304 40.541809149598, -74.24621414027342 40.54184133979443, -74.2462602701774 40.541930612280794, -74.2463209455191 40.54202210314776, -74.24635676349398 40.54206635625878, -74.24640677149638 40.542124191612245, -74.24646660694746 40.54219273920434, -74.24648614815791 40.54221339265565, -74.2465138936479 40.542234331050565, -74.24653391966419 40.54224013504272, -74.24657486530847 40.54225014754592, -74.24659287581976 40.542262435271866, -74.24662220136653 40.54227783118102, -74.24664837060232 40.542297514103595, -74.24676193481058 40.542366799685084, -74.24677815425643 40.54242325599932, -74.2468625313222 40.54251010144368, -74.2476777803961 40.54312540330286, -74.24792244709684 40.543049119271366, -74.24803463735694 40.543093240441436, -74.24770550072215 40.54352432044157, -74.24761937463754 40.543509331779404, -74.2467107668221 40.54485294831782, -74.24613743768708 40.54569644693198, -74.24563919217483 40.54608911387612, -74.24418310690159 40.54633365460345))",0.0
