,primary_mode,trip_distance_meters,origin_bgrp_fips_2020,origin_bgrp_lat_2020,origin_bgrp_lng_2020,destination_bgrp_fips_2020,destination_bgrp_lat_2020,destination_bgrp_lng_2020,emission_factor,co2_emissions_grams
4965874,private_auto,6937.938998977256,360470557001,40.7205,-73.9612,360810551004,40.7027,-73.9034,175.0,1214.13932482102
4966728,private_auto,17030.939119597737,360810690002,40.6591,-73.7535,360470443004,40.7045,-73.9166,175.0,2980.4143459296038
4966802,private_auto,8871.649853050476,360810530002,40.696,-73.7539,360811551041,40.7476,-73.7146,175.0,1552.5387242838333
4966990,private_auto,1885.9320452577624,360810480001,40.7137,-73.7737,360810510001,40.7113,-73.7548,175.0,330.0381079201084
4967604,private_auto,10962.6181104001,360810925001,40.7841,-73.8442,360811367001,40.7423,-73.762,175.0,1918.4581693200175
4968042,private_auto,22403.569267781888,360811367003,40.7452,-73.7633,360610018005,40.7198,-73.9932,175.0,3920.6246218618303
4968159,private_auto,1448.063308542124,360810394001,40.6918,-73.7577,360810400001,40.6992,-73.7645,175.0,253.41107899487173
4968780,private_auto,6680.55406559625,360811479002,40.7676,-73.7454,360811093002,40.7749,-73.7708,175.0,1169.0969614793437
4968792,private_auto,1511.240007030921,360811409011,40.7465,-73.7749,360811403002,40.7475,-73.7712,175.0,264.4670012304112
4968882,private_auto,5654.17329685538,360811447002,40.7558,-73.7719,360811267001,40.7216,-73.7949,175.0,989.4803269496914
4970071,private_auto,3030.147667776067,360810352001,40.681,-73.7552,360810288022,40.679,-73.7818,175.0,530.2758418608117
4970624,private_auto,8232.8603878283,360810884005,40.6506,-73.8338,360810294006,40.6694,-73.7859,175.0,1440.7505678699524
4971051,private_auto,12522.137653414877,360810219001,40.7235,-73.9183,360811417002,40.7484,-73.7897,175.0,2191.3740893476033
4971335,private_auto,21382.58757325769,360811341002,40.7328,-73.7916,360810001021,40.7457,-73.9576,175.0,3741.952825320096
4971418,private_auto,500.2003960357925,360810262001,40.691,-73.7921,360810272001,40.6848,-73.7919,175.0,87.53506930626368
4972311,private_auto,900.9372253950608,360810987001,40.7945,-73.8079,360810991001,40.7941,-73.7981,175.0,157.66401444413563
4972550,private_auto,639.1100941880403,360810246001,40.7012,-73.7965,360810446011,40.7045,-73.7994,175.0,111.84426648290706
4972621,private_auto,6319.103825232766,360810452001,40.7146,-73.7996,360810637001,40.7087,-73.8581,175.0,1105.843169415734
4972830,private_auto,10084.500416182504,360810357002,40.7683,-73.8716,360810448001,40.7109,-73.8018,175.0,1764.7875728319382
4973565,private_auto,6217.230409368895,360811227031,40.7377,-73.8075,360810383011,40.7606,-73.8413,175.0,1088.0153216395565
4973822,private_auto,12417.132527440775,360811257001,40.7263,-73.8088,360810716001,40.6469,-73.7869,175.0,2172.998192302136
4974093,private_auto,1874.9826387838764,360810818003,40.6715,-73.8101,360810838002,40.6698,-73.8183,175.0,328.12196178717835
4974868,private_auto,10311.95038407892,360810235021,40.7418,-73.9161,360810212002,40.7008,-73.8138,175.0,1804.5913172138112
4975820,private_auto,1549.9104616820523,360471070011,40.6542,-73.8707,360471116002,40.6632,-73.8752,175.0,271.23433079435915
4976342,private_auto,9786.87811621084,360810166002,40.6784,-73.8193,360810473002,40.7368,-73.8771,175.0,1712.7036703368972
4977172,private_auto,1305.511950267547,360810108001,40.6899,-73.8312,360810156002,40.6898,-73.8225,175.0,228.4645912968207
4977688,private_auto,24670.80595643563,360470082002,40.65,-74.008,360810797014,40.7525,-73.8245,175.0,4317.391042376235
4977738,private_auto,3725.343443658436,360050132002,40.8131,-73.8247,360050184002,40.8365,-73.8274,175.0,651.9351026402263
4978014,private_auto,18483.149037936066,360471104002,40.6577,-73.89,360810889031,40.7788,-73.8253,175.0,3234.5510816388114
4979410,private_auto,544.2690527791864,360050264002,40.8419,-73.8314,360050266023,40.8447,-73.8331,175.0,95.24708423635761
4979815,private_auto,20671.848716859466,360810869001,40.7629,-73.8318,360610291004,40.865,-73.9255,175.0,3617.5735254504066
4979905,private_auto,1043.0162184172584,360810096002,40.6808,-73.8333,360810106002,40.6835,-73.8237,175.0,182.52783822302024
4979947,private_auto,10010.480814377228,360810096001,40.681,-73.8314,360810489001,40.7376,-73.8924,175.0,1751.834142516015
4979973,private_auto,882.107222450565,360810775002,40.7089,-73.8337,360810136001,40.7064,-73.8278,175.0,154.3687639288489
4980811,private_auto,21128.587742542903,360810934021,40.5777,-73.8381,360810439002,40.7411,-73.8547,175.0,3697.5028549450076
4982016,private_auto,1738.3548280198168,360810892012,40.6617,-73.8433,360810058002,40.6713,-73.8452,175.0,304.2120949034679
4982494,private_auto,4503.223061760104,360810747001,40.7354,-73.8468,360810809007,40.7366,-73.8201,175.0,788.0640358080184
4982556,private_auto,2751.122897101863,360810637001,40.7087,-73.8581,360810030001,40.6916,-73.8473,175.0,481.446506992826
4982828,private_auto,1810.1602081629885,360810922001,40.5766,-73.8584,360810934011,40.5802,-73.8483,175.0,316.778036428523
4982968,private_auto,1731.2204536532931,360050316001,40.8633,-73.8488,360050328001,40.8643,-73.863,175.0,302.9635793893263
4984487,private_auto,382.07379280901046,360050074002,40.8216,-73.8534,360050016001,40.8207,-73.8599,175.0,66.86291374157683
4984497,private_auto,2633.212666889329,360050330001,40.8643,-73.8659,360050254001,40.8494,-73.8534,175.0,460.8122167056326
4984662,private_auto,8478.62541776968,360810062023,40.6682,-73.8538,360810320002,40.6582,-73.7663,175.0,1483.759448109694
4984980,private_auto,27244.74221610009,360471144001,40.6731,-73.9009,360050326003,40.8597,-73.8545,175.0,4767.829887817516
4985796,private_auto,4816.931286970863,360810415002,40.7457,-73.8567,360810309031,40.7598,-73.8904,175.0,842.962975219901
4987510,private_auto,1504.4760743994707,360810004001,40.6907,-73.8641,360810036002,40.6826,-73.8611,175.0,263.2833130199074
4988176,private_auto,3089.662584479482,360470359002,40.6711,-73.9239,360470868003,40.6529,-73.9296,175.0,540.6909522839094
4988398,private_auto,2374.3044271400386,360810034002,40.6833,-73.8633,360471220002,40.6641,-73.8656,175.0,415.5032747495067
4992355,private_auto,6726.32117480368,360810505001,40.7291,-73.8748,360811227024,40.736,-73.813,175.0,1177.106205590644
4992915,private_auto,878.9392383574356,360810275003,40.7504,-73.8756,360810469022,40.7459,-73.8767,175.0,153.81436671255122
4993802,private_auto,3039.6738205968145,360050395001,40.8529,-73.8951,360050056002,40.8324,-73.8796,175.0,531.9429186044425
4993882,private_auto,6999.741273685887,360471174002,40.6813,-73.8797,360471070011,40.6542,-73.8707,175.0,1224.95472289503
4994129,private_auto,8035.968859315755,360471196001,40.678,-73.8743,360471058044,40.6445,-73.8802,175.0,1406.294550380257
4996448,private_auto,7076.226017336707,360810383021,40.7406,-73.8408,360810267002,40.7447,-73.8868,175.0,1238.3395530339237
5005139,private_auto,1279.3105073451864,360810149002,40.7621,-73.9152,360810295002,40.7549,-73.9071,175.0,223.87933878540758
5008400,private_auto,4609.1042666469,360470441003,40.7029,-73.9134,360810637002,40.7108,-73.8627,175.0,806.5932466632075
5011140,private_auto,2620.0739450565375,360470493022,40.7076,-73.9401,360470431001,40.6992,-73.9182,175.0,458.5129403848941
5012907,private_auto,2309.5864858267573,360810095002,40.7749,-73.9214,360810119002,40.7707,-73.9053,175.0,404.17763501968255
5016637,private_auto,5787.853562782758,360610267001,40.8503,-73.9286,360050129011,40.823,-73.8972,175.0,1012.8743734869826
5017252,private_auto,3612.5072527911434,360470594021,40.5944,-73.941,360470652001,40.6148,-73.9301,175.0,632.1887692384502
5017288,private_auto,35980.680138417665,360850228021,40.5829,-74.1786,360470658002,40.6069,-73.9303,175.0,6296.619024223092
5019983,private_auto,3069.583512774614,360470872002,40.6542,-73.9369,360470327003,40.6619,-73.9619,175.0,537.1771147355574
5020225,private_auto,3288.248335734759,360470736003,40.6243,-73.9374,360470828001,40.6414,-73.9483,175.0,575.443458753583
5022534,private_auto,822.017842272682,360470740002,40.6262,-73.9411,360470776003,40.6308,-73.9391,175.0,143.85312239771935
5026016,private_auto,12391.689391202442,360470576001,40.6,-73.9466,360470053012,40.6748,-74.0148,175.0,2168.5456434604275
5026797,private_auto,6338.09811448023,360471018001,40.6429,-73.886,360470826001,40.6461,-73.9476,175.0,1109.1671700340403
5027209,private_auto,3194.6725443578207,360470562002,40.6044,-73.9484,360470422002,40.6058,-73.9699,175.0,559.0676952626186
5027589,private_auto,11597.463019136789,360810907001,40.7742,-73.838,360810460003,40.7079,-73.7918,175.0,2029.556028348938
5027668,private_auto,6942.020230847544,360470039003,40.6839,-73.9802,360470788011,40.6374,-73.9491,175.0,1214.8535403983203
5027979,private_auto,9319.132453055903,360610062002,40.7384,-73.9733,360610220002,40.8046,-73.9497,175.0,1630.848179284783
5028864,private_auto,1087.5859226446803,360471070011,40.6542,-73.8707,360471078001,40.6603,-73.8751,175.0,190.32753646281904
5031115,private_auto,2458.4590737850795,360470772001,40.6339,-73.9542,360470732001,40.6268,-73.9334,175.0,430.2303379123889
5031402,private_auto,2768.5883126985955,360610120002,40.7653,-73.9649,360610148024,40.7824,-73.9545,175.0,484.5029547222542
5032369,private_auto,2121.3128438595154,360470610041,40.5806,-73.9558,360470370001,40.5902,-73.963,175.0,371.2297476754152
5032386,private_auto,3185.5447291096184,360610148012,40.7792,-73.9558,360610102001,40.7591,-73.9736,175.0,557.4703275941832
5033655,private_auto,23926.252308967287,360471180001,40.6895,-73.8777,360470544003,40.6144,-73.9579,175.0,4187.094154069275
5033723,private_auto,557.0780353486754,360470532002,40.6251,-73.9597,360470764003,40.6292,-73.9581,175.0,97.48865618601819
5034788,private_auto,3168.835537663415,360471237001,40.6964,-73.9595,360470021003,40.7034,-73.9833,175.0,554.5462190910976
5036866,private_auto,16934.232518713136,360470555001,40.7181,-73.9633,360470396002,40.5972,-73.9706,175.0,2963.4906907747986
5037413,private_auto,262.96770382785974,360610086033,40.7543,-73.9643,360610098007,40.7566,-73.9657,175.0,46.01934816987545
5037453,private_auto,580.6369799443222,360470370003,40.5866,-73.9645,360470354001,40.5823,-73.971,175.0,101.61147149025638
5037993,private_auto,3502.4455762337766,360470418002,40.6043,-73.9654,360470476001,40.629,-73.9782,175.0,612.9279758409109
5038528,private_auto,4554.503695811884,360470442002,40.6117,-73.9666,360470216001,40.6315,-73.9976,175.0,797.0381467670798
5038602,private_auto,17870.66819050504,360470374012,40.5899,-73.9668,360610022021,40.7213,-73.9811,175.0,3127.366933338382
5038799,private_auto,10863.899782032226,360610135022,40.7694,-73.9902,360470547003,40.7089,-73.9672,175.0,1901.1824618556395
5039415,private_auto,2342.185734059809,360610187005,40.7976,-73.9687,360610211003,40.8137,-73.9604,175.0,409.8825034604666
5039649,private_auto,735.408290926245,360470482001,40.6331,-73.9679,360470460001,40.63,-73.9696,175.0,128.69645091209287
5040418,private_auto,499.838574441157,360610169001,40.7855,-73.971,360610169002,40.7849,-73.9715,175.0,87.47175052720247
5043449,private_auto,1114.2161250371062,360470169003,40.6592,-73.9812,360470171004,40.656,-73.9786,175.0,194.98782188149357
5043591,private_auto,3041.6732649937803,360470398002,40.5953,-73.9787,360470260002,40.6156,-73.992,175.0,532.2928213739115
5049345,private_auto,5065.491051451614,360610055011,40.7278,-73.9961,360610127002,40.761,-73.9889,175.0,886.4609340040325
5050237,private_auto,2587.3981755167883,360470183001,40.6913,-73.9705,360470043004,40.6882,-73.9913,175.0,452.794680715438
5050792,private_auto,19326.270581099856,360470308001,40.5866,-73.9795,360470005021,40.696,-73.9923,175.0,3382.0973516924746
5051221,private_auto,547.7048787993841,360470069022,40.685,-73.9932,360470069022,40.685,-73.9932,175.0,95.84835378989222
5051300,private_auto,1295.7461310392157,360470075004,40.6805,-73.9933,360470051003,40.682,-74.0039,175.0,226.75557293186276
5051387,private_auto,3143.860489634512,360610016003,40.7155,-73.9934,360610063002,40.7347,-73.9967,175.0,550.1755856860395
5052439,private_auto,3776.5620765578938,360610063001,40.736,-73.9957,360610092002,40.7539,-73.9756,175.0,660.8983633976313
5052616,private_auto,952.4151517470585,360610115001,40.7566,-73.9921,360610111003,40.7559,-73.9963,175.0,166.67265155573523
5052670,private_auto,1528.3306976344752,360470262001,40.6195,-73.9964,360470276003,40.61,-74.0002,175.0,267.45787208603315
5052696,private_auto,1325.7411890078447,360610113001,40.7548,-73.9879,360610091001,40.7457,-73.9964,175.0,232.00470807637282
5053656,private_auto,1212.238157496864,360470075005,40.6818,-73.9951,360470049002,40.6876,-73.9986,175.0,212.14167756195118
5056305,private_auto,2111.602105861088,360610021003,40.7147,-74.0113,360610037003,40.7251,-74.0059,175.0,369.53036852569045
5056542,private_auto,1790.7395613006254,360610049002,40.7257,-74.0025,360610075003,40.7346,-74.0066,175.0,313.37942322760944
5057138,private_auto,1882.5976656083396,360610059001,40.7325,-73.9951,360610056002,40.7415,-73.9881,175.0,329.45459148145943
5057474,private_auto,5966.814863060696,360610039001,40.7232,-74.0101,360610102001,40.7591,-73.9736,175.0,1044.192601035622
5057480,private_auto,8055.389174392947,360610102002,40.7598,-73.9753,360610039001,40.7232,-74.0101,175.0,1409.6931055187656
5058747,private_auto,1006.3438067243944,360470074004,40.6431,-74.0176,360470020002,40.6469,-74.0171,175.0,176.110166176769
5060127,private_auto,4445.630496124592,360470054001,40.6171,-74.0382,360470294001,40.5953,-73.9985,175.0,777.9853368218037
5060319,private_auto,2487.631526879779,360850008002,40.6112,-74.0674,360850040022,40.6142,-74.0797,175.0,435.3355172039613
5060566,private_auto,9800.97883445162,360850021002,40.6319,-74.0752,360850273014,40.6022,-74.1581,175.0,1715.1712960290333
5060820,private_auto,3079.157079629644,360850021001,40.6326,-74.0785,360850040042,40.6103,-74.0866,175.0,538.8524889351877
5061105,private_auto,10821.458165307777,360850277022,40.5801,-74.1662,360850040041,40.608,-74.0836,175.0,1893.755178928861
5061297,private_auto,1373.6012686577633,360850003001,40.6433,-74.0753,360850007001,40.6455,-74.0869,175.0,240.38022201510856
5061396,private_auto,2200.236805129028,360850146042,40.55,-74.1551,360850146052,40.5553,-74.1486,175.0,385.04144089757995
5061606,private_auto,30576.382908664466,360610116001,40.7635,-73.9557,360850039002,40.6222,-74.0928,175.0,5350.867009016281
5061659,private_auto,367.3164691130759,360850040042,40.6103,-74.0866,360850047001,40.6141,-74.0937,175.0,64.28038209478828
5061704,private_auto,31506.121224974395,360850039002,40.6222,-74.0928,360610116001,40.7635,-73.9557,175.0,5513.571214370519
5061838,private_auto,10803.257183516573,360850273014,40.6022,-74.1581,360850096023,40.5924,-74.0973,175.0,1890.5700071154004
5062079,private_auto,1362.5575929518766,360850122001,40.5759,-74.1078,360850122003,40.5766,-74.1156,175.0,238.4475787665784
5062449,private_auto,15913.870553284914,360850231002,40.6275,-74.158,360850128063,40.564,-74.1132,175.0,2784.92734682486
5062584,private_auto,3230.3916769802418,360850273014,40.6022,-74.1581,360850303021,40.6252,-74.1643,175.0,565.3185434715423
5063271,private_auto,18672.73807587412,360850187031,40.6059,-74.1292,360470370002,40.5882,-73.9618,175.0,3267.7291632779707
5063276,private_auto,4772.362277265378,360850181001,40.5917,-74.131,360850207022,40.637,-74.1293,175.0,835.1633985214412
5063540,private_auto,21989.385700315208,360470398001,40.5955,-73.9742,360850291044,40.6106,-74.1566,175.0,3848.1424975551613
5063568,private_auto,1939.652006160698,360850173001,40.6047,-74.1179,360850273021,40.6001,-74.1365,175.0,339.4391010781221
5063573,private_auto,4480.918143911992,360850273021,40.6001,-74.1365,360850279001,40.5776,-74.1478,175.0,784.1606751845985
5064223,private_auto,6519.43936969756,360850146061,40.563,-74.1477,360850114012,40.5857,-74.1004,175.0,1140.9018896970729
5064485,private_auto,9623.093331439426,360850226023,40.5521,-74.226,360850146051,40.5617,-74.1515,175.0,1684.0413330018996
5064538,private_auto,1000.0445850412116,360850132033,40.5495,-74.1454,360850156012,40.5433,-74.1517,175.0,175.00780238221205
5064598,private_auto,4502.650968646668,360850277041,40.5839,-74.1534,360850134001,40.5724,-74.116,175.0,787.9639195131668
5065020,private_auto,8414.106539358845,360850277022,40.5801,-74.1662,360850228012,40.5693,-74.2015,175.0,1472.4686443877981
5065123,private_auto,5543.973332782278,360850277024,40.582,-74.1594,360850134001,40.5724,-74.116,175.0,970.1953332368986
5065354,private_auto,12864.901464751,360850156021,40.5393,-74.1622,360850047001,40.6141,-74.0937,175.0,2251.357756331425
5065577,private_auto,2572.0902846984054,360850156023,40.5379,-74.1643,360850146042,40.55,-74.1551,175.0,450.11579982222094
5065736,private_auto,3203.837293474392,360850176004,40.5292,-74.1675,360850146044,40.5467,-74.1629,175.0,560.6715263580186
5065815,private_auto,7360.9412847879,360850170111,40.5476,-74.1704,360850226021,40.5228,-74.2308,175.0,1288.1647248378827
