,hex_id,geometry,emissions_per_hex
605,882a103b07fffff,"POLYGON ((-73.79177039199547 40.650213682801294, -73.79374955586268 40.64576340434433, -73.80011797994466 40.644721248746755, -73.80450826425553 40.64812915570279, -73.80253000204677 40.65257976817731, -73.79616055375647 40.6536221397077, -73.79177039199547 40.650213682801294))",4470.637988042029
606,882a103b0bfffff,"POLYGON ((-73.77266171773789 40.653337910067, -73.77464279120412 40.64888782085303, -73.78101196134959 40.64784669044489, -73.78540108254909 40.65125543372158, -73.78342091040231 40.65570585729967, -73.77705071562423 40.65674720326637, -73.77266171773789 40.653337910067))",0.0
607,882a103b01fffff,"POLYGON ((-73.78342091040231 40.65570585729967, -73.78540108254909 40.65125543372158, -73.79177039199547 40.650213682801294, -73.79616055375647 40.6536221397077, -73.79418128327843 40.658072897476764, -73.78781094925836 40.6591148641779, -73.78342091040231 40.65570585729967))",20283.72213948486
608,882a103b05fffff,"POLYGON ((-73.79418128327843 40.658072897476764, -73.79616055375647 40.6536221397077, -73.80253000204677 40.65257976817731, -73.80692120426133 40.6559879384423, -73.8049428358013 40.660439030229085, -73.79857236299644 40.661481617762625, -73.79418128327843 40.658072897476764))",3042.4504746404564
609,882a103b55fffff,"POLYGON ((-73.76430958058077 40.65882886930413, -73.76629166265886 40.65437863539734, -73.77266171773789 40.653337910067, -73.77705071562423 40.65674720326637, -73.7750695348755 40.66119777171069, -73.76869845479865 40.6622387124475, -73.76430958058077 40.65882886930413))",15518.693058741164
610,882a103b09fffff,"POLYGON ((-73.7750695348755 40.66119777171069, -73.77705071562423 40.65674720326637, -73.78342091040231 40.65570585729967, -73.78781094925836 40.6591148641779, -73.78583067018852 40.66356576698665, -73.77945945047136 40.66460732858217, -73.7750695348755 40.66119777171069))",10680.885807307866
611,882a103b0dfffff,"POLYGON ((-73.78583067018852 40.66356576698665, -73.78781094925836 40.6591148641779, -73.79418128327843 40.658072897476764, -73.79857236299644 40.661481617762625, -73.79659298595494 40.66593285476257, -73.79022162705478 40.666975037314906, -73.78583067018852 40.66356576698665))",49662.42544847992
612,882a103b63fffff,"POLYGON ((-73.79659298595494 40.66593285476257, -73.79857236299644 40.661481617762625, -73.8049428358013 40.660439030229085, -73.80933495627322 40.66384746365141, -73.80735648160945 40.66829903466923, -73.80098498398372 40.66934183827634, -73.79659298595494 40.66593285476257))",71059.0626165825
613,882a103b43fffff,"POLYGON ((-73.76671626512557 40.66668942550306, -73.76869845479865 40.6622387124475, -73.7750695348755 40.66119777171069, -73.77945945047136 40.66460732858217, -73.77747816248713 40.66905837617561, -73.77110605710574 40.6700995323891, -73.76671626512557 40.66668942550306))",31773.889090423298
614,882a103b47fffff,"POLYGON ((-73.77747816248713 40.66905837617561, -73.77945945047136 40.66460732858217, -73.78583067018852 40.66356576698665, -73.79022162705478 40.666975037314906, -73.78824124110906 40.67142641927306, -73.78186899614617 40.672468196567685, -73.77747816248713 40.66905837617561))",37120.20574515529
615,882a103a6dfffff,"POLYGON ((-73.72806612376515 40.66061580460399, -73.73443766624874 40.65957713173163, -73.73882433254882 40.662988096471096, -73.73683933128184 40.66743828394088, -73.73046676295382 40.66847717147025, -73.72825503867895 40.666757062269134, -73.728264 40.666606, -73.728272 40.66644, -73.728224 40.665965, -73.728031 40.665519, -73.727954 40.665344, -73.72784 40.665053, -73.727823 40.664806, -73.727815 40.66469, -73.727763 40.663985, -73.727814 40.663224, -73.728085 40.663071, -73.728331 40.663044, -73.728153 40.662454, -73.727931 40.661749, -73.72773199551517 40.66136449280956, -73.72806612376515 40.66061580460399))",3924.026195939561
616,882a1005b3fffff,"POLYGON ((-73.73683933128184 40.66743828394088, -73.73882433254882 40.662988096471096, -73.74519601644226 40.66194880291121, -73.74958372474269 40.66535948197098, -73.74759962447422 40.669810004498174, -73.74122691479423 40.67084951293753, -73.73683933128184 40.66743828394088))",26733.029601948954
617,882a1005b7fffff,"POLYGON ((-73.74759962447422 40.669810004498174, -73.74958372474269 40.66535948197098, -73.75595554958917 40.66431956762498, -73.76034429978304 40.667729960733595, -73.75836110086317 40.67218081814528, -73.75198825028828 40.673220947593215, -73.74759962447422 40.669810004498174))",28205.937951688353
618,882a103b4bfffff,"POLYGON ((-73.75836110086317 40.67218081814528, -73.76034429978304 40.667729960733595, -73.76671626512557 40.66668942550306, -73.77110605710574 40.6700995323891, -73.7691237598845 40.67455072451216, -73.76275076887195 40.67559147506715, -73.75836110086317 40.67218081814528))",20078.388817185732
619,882a1005bbfffff,"POLYGON ((-73.72848075209913 40.67292750269395, -73.73046676295382 40.66847717147025, -73.73683933128184 40.66743828394088, -73.74122691479423 40.67084951293753, -73.73924180494716 40.67530017939212, -73.73286821046744 40.676339281648495, -73.72848075209913 40.67292750269395))",24999.07732345553
620,882a1005b1fffff,"POLYGON ((-73.73924180494716 40.67530017939212, -73.74122691479423 40.67084951293753, -73.74759962447422 40.669810004498174, -73.75198825028828 40.673220947593215, -73.75000404179922 40.67767194910576, -73.74363030602545 40.67871167249465, -73.73924180494716 40.67530017939212))",6790.45995824896
621,882a1005b5fffff,"POLYGON ((-73.75000404179922 40.67767194910576, -73.75198825028828 40.673220947593215, -73.75836110086317 40.67218081814528, -73.76275076887195 40.67559147506715, -73.76076746209112 40.68004281146461, -73.75439358548067 40.68108315608464, -73.75000404179922 40.67767194910576))",5699.909204085
622,882a100595fffff,"POLYGON ((-73.72848075209913 40.67292750269395, -73.73286821046744 40.676339281648495, -73.73088209071956 40.680790091775094, -73.72582183308783 40.68161464043723, -73.725796 40.68136, -73.725754 40.680946, -73.725714 40.680529, -73.725687 40.68025, -73.72563 40.679588, -73.725788 40.678962, -73.725841 40.678753, -73.725903 40.678507, -73.726011 40.678078, -73.726198 40.677381, -73.726355 40.676973, -73.726456 40.676748, -73.726543 40.676487, -73.726713 40.67609, -73.726851 40.675769, -73.726945 40.675552, -73.727141 40.675096, -73.727301 40.674739, -73.727441 40.674429, -73.727542 40.67416, -73.727557 40.674101, -73.727547 40.674084, -73.727528 40.673871, -73.727577 40.673476, -73.72762772717532 40.67306649334839, -73.72848075209913 40.67292750269395))",22288.18381261954
623,882a103b49fffff,"POLYGON ((-73.76076746209112 40.68004281146461, -73.76275076887195 40.67559147506715, -73.7691237598845 40.67455072451216, -73.77351446998073 40.67796109498937, -73.77153206525828 40.68241276609861, -73.76515804826865 40.683453732048235, -73.76076746209112 40.68004281146461))",8240.687661746473
624,882a1005b9fffff,"POLYGON ((-73.73088209071956 40.680790091775094, -73.73286821046744 40.676339281648495, -73.73924180494716 40.67530017939212, -73.74363030602545 40.67871167249465, -73.74164508764476 40.68316281785272, -73.73527046670588 40.68420213490612, -73.73088209071956 40.680790091775094))",3863.0959076436534
625,882a103b6bfffff,"POLYGON ((-73.78824124110906 40.67142641927306, -73.79022162705478 40.666975037314906, -73.79659298595494 40.66593285476257, -73.80098498398372 40.66934183827634, -73.79900550042615 40.67379355442589, -73.7926331163393 40.674835952899755, -73.78824124110906 40.67142641927306))",35895.30985113663
626,882a103b61fffff,"POLYGON ((-73.79900550042615 40.67379355442589, -73.80098498398372 40.66934183827634, -73.80735648160945 40.66829903466923, -73.8117495206926 40.67170773109721, -73.80977093987268 40.67615978126475, -73.80339841711961 40.67720280101582, -73.79900550042615 40.67379355442589))",50891.77380641154
627,882a103b41fffff,"POLYGON ((-73.7691237598845 40.67455072451216, -73.77110605710574 40.6700995323891, -73.77747816248713 40.66905837617561, -73.78186899614617 40.672468196567685, -73.77988760097351 40.67691972322896, -73.77351446998073 40.67796109498937, -73.7691237598845 40.67455072451216))",3466.2345178242167
628,882a103b45fffff,"POLYGON ((-73.77988760097351 40.67691972322896, -73.78186899614617 40.672468196567685, -73.78824124110906 40.67142641927306, -73.7926331163393 40.674835952899755, -73.79065262356502 40.67928781392598, -73.78427935304963 40.680329806990024, -73.77988760097351 40.67691972322896))",4376.605721630253
629,882a103b69fffff,"POLYGON ((-73.79065262356502 40.67928781392598, -73.7926331163393 40.674835952899755, -73.79900550042615 40.67379355442589, -73.80339841711961 40.67720280101582, -73.80141882709343 40.68165499623362, -73.79504541751325 40.682697610699385, -73.79065262356502 40.67928781392598))",41587.158407307135
630,882a103b6dfffff,"POLYGON ((-73.80141882709343 40.68165499623362, -73.80339841711961 40.67720280101582, -73.80977093987268 40.67615978126475, -73.81416489792109 40.67956874054656, -73.81218621099269 40.684021269782406, -73.80581266280568 40.68506450574791, -73.80141882709343 40.68165499623362))",54743.315857730726
631,882a103b4dfffff,"POLYGON ((-73.77153206525828 40.68241276609861, -73.77351446998073 40.67796109498937, -73.77988760097351 40.67691972322896, -73.78427935304963 40.680329806990024, -73.78229785073565 40.684781812637766, -73.77592369382452 40.68582340001537, -73.77153206525828 40.68241276609861))",5327.915328529679
632,882a100e93fffff,"POLYGON ((-73.78229785073565 40.684781812637766, -73.78427935304963 40.680329806990024, -73.79065262356502 40.67928781392598, -73.79504541751325 40.682697610699385, -73.79306481795768 40.687149950712275, -73.78669052158294 40.68819215961609, -73.78229785073565 40.684781812637766))",7763.241207442615
633,882a100e97fffff,"POLYGON ((-73.79306481795768 40.687149950712275, -73.79504541751325 40.682697610699385, -73.80141882709343 40.68165499623362, -73.80581266280568 40.68506450574791, -73.80383296635844 40.68951717995249, -73.79745853097812 40.69056001048059, -73.79306481795768 40.687149950712275))",8833.953897505697
634,882a100e9bfffff,"POLYGON ((-73.77394118164787 40.690275550029334, -73.77592369382452 40.68582340001537, -73.78229785073565 40.684781812637766, -73.78669052158294 40.68819215961609, -73.78470891217484 40.69264464416882, -73.77833372903827 40.69368644723393, -73.77394118164787 40.690275550029334))",6856.102596959377
635,882a1005bdfffff,"POLYGON ((-73.74164508764476 40.68316281785272, -73.74363030602545 40.67871167249465, -73.75000404179922 40.67767194910576, -73.75439358548067 40.68108315608464, -73.75240926881762 40.68553463650117, -73.74603450664276 40.6865745749097, -73.74164508764476 40.68316281785272))",4012.2077340213705
636,882a1005a3fffff,"POLYGON ((-73.75240926881762 40.68553463650117, -73.75439358548067 40.68108315608464, -73.76076746209112 40.68004281146461, -73.76515804826865 40.683453732048235, -73.76317463367364 40.68790554735011, -73.75679973072039 40.68894610721238, -73.75240926881762 40.68553463650117))",4885.513733132407
637,882a100583fffff,"POLYGON ((-73.73088209071956 40.680790091775094, -73.73527046670588 40.68420213490612, -73.73328423811107 40.68865342385424, -73.72690873204098 40.689692334295664, -73.72620865347558 40.68914790700797, -73.7262 40.688984, -73.726175 40.68865, -73.726158 40.68847, -73.726089 40.687774, -73.725996 40.686932, -73.725941 40.686399, -73.725926 40.686225, -73.725918 40.686099, -73.725911 40.686085, -73.725878 40.685514, -73.725798 40.684354, -73.725821 40.68395, -73.725843 40.683575, -73.725861 40.683223, -73.725907 40.682657, -73.725824 40.681636, -73.72582183308783 40.68161464043723, -73.73088209071956 40.680790091775094))",24995.663262074384
638,882a1005a7fffff,"POLYGON ((-73.76317463367364 40.68790554735011, -73.76515804826865 40.683453732048235, -73.77153206525828 40.68241276609861, -73.77592369382452 40.68582340001537, -73.77394118164787 40.690275550029334, -73.76756613837398 40.691316731443855, -73.76317463367364 40.68790554735011))",3447.9964835926926
639,882a100587fffff,"POLYGON ((-73.73328423811107 40.68865342385424, -73.73527046670588 40.68420213490612, -73.74164508764476 40.68316281785272, -73.74603450664276 40.6865745749097, -73.74404917977486 40.69102619908986, -73.73767353206928 40.69206573101035, -73.73328423811107 40.68865342385424))",1862.8282092757645
640,882a1005abfffff,"POLYGON ((-73.74404917977486 40.69102619908986, -73.74603450664276 40.6865745749097, -73.75240926881762 40.68553463650117, -73.75679973072039 40.68894610721238, -73.75481530593002 40.693398066451465, -73.74843951704659 40.69443821994976, -73.74404917977486 40.69102619908986))",5827.297083105704
641,882a1005a1fffff,"POLYGON ((-73.75481530593002 40.693398066451465, -73.75679973072039 40.68894610721238, -73.76317463367364 40.68790554735011, -73.76756613837398 40.691316731443855, -73.76558261601166 40.695769025568644, -73.75920668640823 40.696809800743374, -73.75481530593002 40.693398066451465))",8473.795182797558
642,882a100581fffff,"POLYGON ((-73.72690873204098 40.689692334295664, -73.73328423811107 40.68865342385424, -73.73767353206928 40.69206573101035, -73.73568719467387 40.69651749869857, -73.72931066147146 40.69755662385442, -73.72644174803779 40.69532586147909, -73.72627619986865 40.691109211654435, -73.72690873204098 40.689692334295664))",24411.83807460165
643,882a100585fffff,"POLYGON ((-73.73568719467387 40.69651749869857, -73.73767353206928 40.69206573101035, -73.74404917977486 40.69102619908986, -73.74843951704659 40.69443821994976, -73.74645408173801 40.69889032287052, -73.74007740695805 40.69993006972819, -73.73568719467387 40.69651749869857))",7241.109711097739
644,882a1005a9fffff,"POLYGON ((-73.74645408173801 40.69889032287052, -73.74843951704659 40.69443821994976, -73.75481530593002 40.693398066451465, -73.75920668640823 40.696809800743374, -73.75722215353724 40.70126223872348, -73.75084533763766 40.7023026073817, -73.74645408173801 40.69889032287052))",7134.41836110116
645,882a107691fffff,"POLYGON ((-73.89725868136213 40.558646492510995, -73.89529280108215 40.563093900285885, -73.8889370425932 40.5641404551908, -73.88454818341211 40.560739384755415, -73.88477287763737 40.56023133002079, -73.884884 40.560182, -73.88484379101112 40.560070988226336, -73.88486904806304 40.56001387966114, -73.884977 40.560161, -73.885324 40.560082, -73.885725 40.560039, -73.885934 40.559984, -73.886085 40.559931, -73.886271 40.559832, -73.886446 40.559786, -73.886629 40.559676, -73.886825 40.559629, -73.886941 40.55957, -73.886995 40.559515, -73.886948 40.559434, -73.886975 40.5594, -73.887023 40.559413, -73.887066 40.55954, -73.887182 40.559539, -73.887291 40.559542, -73.88753 40.55954, -73.887853 40.559522, -73.888063 40.559412, -73.888212 40.55938, -73.888351 40.559321, -73.888545 40.559246, -73.888641 40.559208, -73.888748 40.559154, -73.888869 40.559115, -73.889017 40.559088, -73.889105 40.559024, -73.889315 40.558946, -73.889466 40.558875, -73.889605 40.558802, -73.889592 40.558706, -73.889639 40.558664, -73.889713 40.558772, -73.88981 40.558783, -73.890015 40.558797, -73.89017 40.558799, -73.890274 40.558789, -73.890407 40.558748, -73.890549 40.558705, -73.89066 40.558641, -73.890782 40.558594, -73.89096 40.55855, -73.891113 40.558484, -73.89127 40.558416, -73.891434 40.558361, -73.891611 40.558292, -73.891792 40.558195, -73.891868 40.558178, -73.891972 40.558124, -73.892087 40.558048, -73.892114 40.557917, -73.892139 40.557872, -73.892165 40.557868, -73.892199 40.557911, -73.892204 40.557951, -73.892341 40.558018, -73.892404 40.55806, -73.892494 40.558116, -73.892688 40.558114, -73.892937 40.558076, -73.893228 40.558011, -73.893486 40.557938, -73.893629 40.557891, -73.893728 40.55779, -73.893874 40.557766, -73.894054 40.557674, -73.894223 40.557591, -73.894456 40.557496, -73.894647 40.557421, -73.894775 40.557367, -73.894841 40.557332, -73.894948 40.557295, -73.894898 40.55715, -73.894882 40.557105, -73.894918 40.557079, -73.894956 40.557105, -73.89502 40.557262, -73.895091 40.557287, -73.895152 40.557359, -73.895268 40.55742, -73.895494 40.557415, -73.89563564275026 40.557388983984644, -73.89725868136213 40.558646492510995))",0.0
646,882a107699fffff,"POLYGON ((-73.88454818341211 40.560739384755415, -73.8889370425932 40.5641404551908, -73.88710641536682 40.568279905608215, -73.886834 40.568391, -73.886442 40.568446, -73.886263 40.568468, -73.886032 40.568526, -73.88593 40.568484, -73.885674 40.568501, -73.885527 40.568579, -73.885427 40.56859, -73.885349 40.568598, -73.885289 40.568569, -73.885147 40.568549, -73.885015 40.568527, -73.884897 40.5685, -73.88431 40.568696, -73.884305 40.568664, -73.884887 40.56847, -73.884756 40.568289, -73.884628 40.568373, -73.884337 40.568488, -73.884299 40.568437, -73.884597 40.568326, -73.884718 40.568245, -73.884457 40.567896, -73.884166 40.568002, -73.884256 40.568145, -73.884226 40.568166, -73.884156 40.568022, -73.884029 40.568068, -73.884072 40.568195, -73.884036 40.568205, -73.88397 40.56809, -73.883807 40.568154, -73.884023 40.568503, -73.883985 40.568498, -73.883743 40.568156, -73.883577 40.56821, -73.883692 40.568395, -73.883501 40.568465, -73.883698 40.568836, -73.883904 40.568906, -73.883662 40.568857, -73.883465 40.568478, -73.883369 40.568332, -73.883131 40.568381, -73.883052 40.568384, -73.882939 40.568372, -73.882838 40.568356, -73.882731 40.568356, -73.882663 40.568362, -73.882562 40.568395, -73.882503 40.568426, -73.88239 40.568479, -73.882313 40.568511, -73.882181 40.568573, -73.882076 40.568602, -73.882121 40.568662, -73.882025 40.568717, -73.881923 40.568731, -73.881877 40.568677, -73.881771 40.568712, -73.881655 40.568739, -73.88155 40.568754, -73.881425 40.568764, -73.881301 40.568774, -73.881172 40.568767, -73.881074 40.568755, -73.880934 40.568732, -73.880763 40.568714, -73.880606 40.568694, -73.880493 40.568678, -73.880361 40.568678, -73.880217 40.568677, -73.880098 40.568673, -73.880002 40.568665, -73.879872 40.568659, -73.879626 40.568661, -73.879441 40.568663, -73.87936181136536 40.56866399608346, -73.87622477498381 40.56623254545887, -73.87789289730522 40.56246256193964, -73.877897 40.562461, -73.878057 40.562396, -73.878191 40.562331, -73.878276 40.5623, -73.878371 40.562263, -73.87849 40.562216, -73.878748 40.562121, -73.878935 40.562043, -73.879038 40.561999, -73.879204 40.561917, -73.879379 40.561837, -73.879521 40.561802, -73.879682 40.561759, -73.879785 40.561709, -73.880107 40.561578, -73.880297 40.561503, -73.880291 40.561457, -73.88029226027417 40.561439776252904, -73.88039552866276 40.56142278151428, -73.880398 40.561426, -73.880478 40.561473, -73.880704 40.561452, -73.880997 40.561411, -73.881237 40.561383, -73.881433 40.561327, -73.881597 40.56125, -73.88165176784479 40.56121604393623, -73.88454818341211 40.560739384755415))",39337.46149616254
647,882a10769dfffff,"POLYGON ((-73.8889370425932 40.5641404551908, -73.89529280108215 40.563093900285885, -73.89730727397391 40.5646544817419, -73.897267 40.564673, -73.897122 40.564753, -73.897042 40.564782, -73.896592 40.56504, -73.896281 40.565233, -73.896148 40.565337, -73.89581 40.565633, -73.895666 40.565831, -73.895433 40.56615, -73.895333 40.566341, -73.895367 40.566417, -73.895399 40.566488, -73.895424 40.566587, -73.895577 40.566815, -73.895619 40.566878, -73.895647 40.566939, -73.895656 40.567011, -73.89566 40.567059, -73.89557 40.567063, -73.895491 40.567058, -73.895434 40.56702, -73.895369 40.566953, -73.895229 40.567075, -73.895031 40.567116, -73.895046 40.567191, -73.894854 40.567327, -73.894769 40.567384, -73.894597 40.567482, -73.894364 40.56765, -73.89413 40.56782, -73.893963 40.567928, -73.893659 40.568104, -73.893455 40.568235, -73.893263 40.568333, -73.893141 40.568395, -73.892806 40.568515, -73.89261 40.568587, -73.892485 40.568545, -73.892284 40.568512, -73.892145 40.568506, -73.891948 40.568489, -73.891733 40.568455, -73.891465 40.568415, -73.891208 40.568345, -73.89106 40.568304, -73.890757 40.568221, -73.890502 40.568183, -73.890285 40.568172, -73.890165 40.568229, -73.889934 40.568073, -73.889629 40.567983, -73.889595 40.567942, -73.889408 40.567926, -73.889111 40.567916, -73.88879 40.567931, -73.888661 40.567968, -73.888402 40.568079, -73.888189 40.568034, -73.888008 40.568018, -73.887824 40.568047, -73.887474 40.56813, -73.88710641536682 40.568279905608215, -73.8889370425932 40.5641404551908))",9637.93415573719
648,882a1076d5fffff,"POLYGON ((-73.89378363958022 40.57983897803376, -73.8918165499261 40.584287495198474, -73.88545786695272 40.585334084022456, -73.88106729363295 40.581931938125464, -73.88229403873677 40.57915916644633, -73.882434 40.579161, -73.882603 40.579089, -73.883074 40.579069, -73.88326 40.579022, -73.88348 40.578935, -73.883889 40.578744, -73.884485 40.578569, -73.884833 40.57853, -73.884998 40.57852, -73.885386 40.578445, -73.885515 40.578392, -73.885599 40.578358, -73.886029 40.578254, -73.886443 40.578185, -73.886827 40.578189, -73.887046 40.578075, -73.887735 40.578009, -73.887995 40.578006, -73.888613 40.578071, -73.888952 40.578049, -73.88927 40.577906, -73.889658 40.577787, -73.889943 40.577778, -73.890619 40.577838, -73.891148 40.577844, -73.8911891186753 40.57782892755954, -73.89378363958022 40.57983897803376))",40470.93202430348
649,882a1076ddfffff,"POLYGON ((-73.88106729363295 40.581931938125464, -73.88545786695272 40.585334084022456, -73.88348977288668 40.589782749357866, -73.87884059216336 40.5905475674654, -73.878555 40.589884, -73.879059 40.589036, -73.878875 40.58875, -73.878891 40.58843, -73.878779 40.588048, -73.878793 40.587948, -73.878653 40.587424, -73.878537 40.587188, -73.878179 40.586752, -73.877928 40.586522, -73.877838 40.586307, -73.877686 40.586106, -73.876966 40.585312, -73.876824 40.585235, -73.876743 40.58506, -73.876695 40.584919, -73.877009 40.584415, -73.877727 40.583275, -73.87828063988465 40.58239033766682, -73.88106729363295 40.581931938125464))",0.0
650,882a1076c3fffff,"POLYGON ((-73.88348977288668 40.589782749357866, -73.88545786695272 40.585334084022456, -73.8918165499261 40.584287495198474, -73.89620815891396 40.58768935414211, -73.89424096638129 40.592138351588765, -73.88788126321596 40.593185158010165, -73.88348977288668 40.589782749357866))",3911.109697700254
651,882a1076cbfffff,"POLYGON ((-73.88348977288668 40.589782749357866, -73.88788126321596 40.593185158010165, -73.8859130659614 40.59763430354721, -73.88215662122495 40.598252290500206, -73.882073 40.598058, -73.87884059216336 40.5905475674654, -73.88348977288668 40.589782749357866))",0.0
652,882a1076c1fffff,"POLYGON ((-73.8859130659614 40.59763430354721, -73.88788126321596 40.593185158010165, -73.89424096638129 40.592138351588765, -73.89863349267641 40.59554047306586, -73.8966661973141 40.59998995071379, -73.89030547365293 40.60103697480341, -73.8859130659614 40.59763430354721))",3911.109697700254
653,882a1076c9fffff,"POLYGON ((-73.8859130659614 40.59763430354721, -73.89030547365293 40.60103697480341, -73.88878450146044 40.60447535083195, -73.886672 40.604599, -73.884932 40.604702, -73.884166 40.602921, -73.88215662122495 40.598252290500206, -73.8859130659614 40.59763430354721))",0.0
654,882a103921fffff,"POLYGON ((-73.87606653671965 40.61988317034364, -73.8716734494692 40.61647913686884, -73.87173539425811 40.616339235425734, -73.871772 40.616328, -73.872077 40.616179, -73.872446 40.616014, -73.872624 40.615897, -73.872681 40.615832, -73.872871 40.615777, -73.873409 40.615712, -73.874063 40.615534, -73.874724 40.615596, -73.875449 40.615558, -73.876009 40.61551, -73.876528 40.615481, -73.876725 40.615383, -73.876936 40.615276, -73.877218 40.615326, -73.877923 40.615332, -73.878145 40.615256, -73.878623 40.61531, -73.879195 40.615454, -73.879395 40.615485, -73.879373 40.615868, -73.87963 40.61647, -73.879897 40.617039, -73.879968 40.61805, -73.879972 40.618537, -73.879861 40.619036, -73.87976901576702 40.61927432278544, -73.87606653671965 40.61988317034364))",0.0
655,882a1039adfffff,"POLYGON ((-73.86986826614674 40.567278080726666, -73.86789947813388 40.57172545313201, -73.8615420847102 40.57277058693581, -73.85715449911649 40.56936813129164, -73.85731502545323 40.569005704865454, -73.857348 40.568991, -73.857671 40.568901, -73.857751 40.56887, -73.857779 40.568859, -73.857917 40.568792, -73.858271 40.568618, -73.858527 40.56852, -73.859093 40.568311, -73.859227 40.568262, -73.85942 40.568205, -73.859504 40.568186, -73.859578 40.568168, -73.859689 40.568134, -73.859772 40.568104, -73.859858 40.568072, -73.860042 40.567998, -73.860223 40.567921, -73.861162 40.567504, -73.86203 40.567108, -73.862146 40.567046, -73.862264 40.566974, -73.86239 40.56689, -73.862553 40.56681, -73.862659 40.5668, -73.862833 40.566819, -73.862869 40.566831, -73.862676 40.566513, -73.862694 40.566502, -73.862714 40.566505, -73.862774 40.566572, -73.862959 40.566816, -73.863005 40.566876, -73.863199 40.566972, -73.863355 40.56702, -73.863424 40.567032, -73.863493 40.567034, -73.863559 40.567027, -73.863705 40.566986, -73.863876 40.566934, -73.864011 40.566891, -73.8645 40.566724, -73.864599 40.566693, -73.864753 40.566653, -73.864826 40.566641, -73.864846 40.566638, -73.864955 40.566631, -73.865089 40.566632, -73.865255 40.566625, -73.865378 40.566608, -73.865538 40.566572, -73.865652 40.566534, -73.865725 40.566504, -73.865796 40.56647, -73.865864 40.566433, -73.866365 40.566181, -73.866448 40.566139, -73.86654 40.566108, -73.866617 40.566092, -73.866538 40.565957, -73.8663 40.565553, -73.866309 40.565546, -73.86655 40.565954, -73.86663 40.56609, -73.866742 40.566083, -73.866884 40.566084, -73.86703 40.566056, -73.867131 40.566025, -73.867326 40.565956, -73.867381 40.565935, -73.867462 40.565901, -73.867652 40.565814, -73.867709 40.565787, -73.867853 40.56574, -73.86787291346424 40.56573102997106, -73.86986826614674 40.567278080726666))",5977.246637714784
656,882a1039e7fffff,"POLYGON ((-73.85715449911649 40.56936813129164, -73.8615420847102 40.57277058693581, -73.8595722925712 40.57721810724595, -73.85321401459173 40.57826283931015, -73.84882654893259 40.57485983417247, -73.8503295246812 40.57146812491479, -73.850388 40.571451, -73.850535 40.571408, -73.850696 40.571349, -73.850855 40.571301, -73.851102 40.571213, -73.851196 40.571187, -73.851281 40.571172, -73.851538 40.571066, -73.851681 40.570972, -73.851769 40.570928, -73.851841 40.570892, -73.852202 40.570745, -73.852742 40.570605, -73.853121 40.570506, -73.853296 40.570442, -73.853554 40.570349, -73.853771 40.570337, -73.853846 40.570331, -73.853966 40.570313, -73.854079 40.570262, -73.854233 40.570137, -73.854421 40.570064, -73.854717 40.569936, -73.854878 40.569914, -73.854934 40.569897, -73.854977 40.569873, -73.855016 40.569819, -73.855241 40.569751, -73.855492 40.569665, -73.85572132606441 40.56960360562055, -73.85715449911649 40.56936813129164))",12080.470727507425
657,882a1039e1fffff,"POLYGON ((-73.84049671012882 40.58035128266729, -73.84246840686242 40.57590394751016, -73.84882654893259 40.57485983417247, -73.85321401459173 40.57826283931015, -73.85168404656386 40.58171565114538, -73.851347 40.581828, -73.850444 40.58213, -73.849307 40.582166, -73.848611 40.582188, -73.848196 40.582115, -73.847258 40.581949, -73.84615 40.581753, -73.845181 40.581581, -73.844922 40.581592, -73.844176 40.581625, -73.843154 40.58167, -73.842306 40.581707, -73.84225 40.58171, -73.8422482744001 40.581710087188206, -73.84049671012882 40.58035128266729))",39563.046775254596
