,hex_id,geometry
53,882a1061d1fffff,"POLYGON ((-74.21685653441688 40.55504701762664, -74.21244375326926 40.55165836792741, -74.21437963119574 40.54720572073905, -74.22072738255244 40.54614139702577, -74.22514026934266 40.54952949649182, -74.22320529924339 40.553982469873915, -74.21862715015665 40.55475012444219, -74.218616 40.554738, -74.21857916777314 40.55475817002899, -74.21685653441688 40.55504701762664))"
54,882a1060e1fffff,"POLYGON ((-74.18263700905543 40.55252226842846, -74.18457570123061 40.54807011950591, -74.19092410498239 40.54700742886347, -74.1953348304222 40.55039666372397, -74.19339704541068 40.55484913936503, -74.18704762768576 40.55591205345742, -74.18263700905543 40.55252226842846))"
55,882a1060c1fffff,"POLYGON ((-74.15282982766807 40.55337849946123, -74.1547713331251 40.54892685045127, -74.16112038585494 40.54786579329849, -74.16552894749255 40.551256162325885, -74.1635883485341 40.55570813857864, -74.15723828132941 40.5567694185915, -74.15282982766807 40.55337849946123))"
56,882a1061d5fffff,"POLYGON ((-74.22320529924339 40.553982469873915, -74.22514026934266 40.54952949649182, -74.2314881402092 40.548464553777954, -74.23590205426807 40.55185236021651, -74.23551089876551 40.552753020395436, -74.235069 40.552966, -74.234872 40.552966, -74.234675 40.552938, -74.234638 40.552938, -74.234432 40.552844, -74.234347 40.552731, -74.234244 40.552694, -74.234122 40.552647, -74.233944 40.552563, -74.233729 40.552459, -74.233518 40.552424, -74.233297 40.552469, -74.233166 40.552534, -74.232941 40.552675, -74.232735 40.552853, -74.232425 40.553144, -74.23221 40.553378, -74.232116 40.553528, -74.23205 40.553725, -74.231882 40.554053, -74.231732 40.554297, -74.231469 40.554569, -74.231235 40.554803, -74.231 40.555019, -74.230888 40.555169, -74.230822 40.5553, -74.230616 40.555488, -74.230466 40.555591, -74.230279 40.555647, -74.230204 40.555638, -74.230054 40.555647, -74.229922 40.555722, -74.229707 40.555788, -74.229482 40.555759, -74.229141 40.555873, -74.228854 40.556031, -74.228563 40.556031, -74.2283 40.556003, -74.228019 40.555938, -74.227982 40.555919, -74.22771 40.555872, -74.22726 40.555909, -74.226885 40.556013, -74.226725 40.556059, -74.22665 40.556106, -74.226188 40.55622, -74.22612649183519 40.556224987148504, -74.22320529924339 40.553982469873915))"
57,882a1060e5fffff,"POLYGON ((-74.19339704541068 40.55484913936503, -74.1953348304222 40.55039666372397, -74.20168335499048 40.54933335413714, -74.20609510834267 40.552722296551046, -74.20415823083631 40.5571750987349, -74.19780869236268 40.5582386319924, -74.19339704541068 40.55484913936503))"
58,882a1060c5fffff,"POLYGON ((-74.1635883485341 40.55570813857864, -74.16552894749255 40.551256162325885, -74.1718781223454 40.55019448628598, -74.17628771253749 40.55358456344828, -74.17434802041956 40.55803686676836, -74.16799783115901 40.55909876588912, -74.1635883485341 40.55570813857864))"
59,882a1061d9fffff,"POLYGON ((-74.20857090599318 40.56056429869254, -74.20415823083631 40.5571750987349, -74.20609510834267 40.552722296551046, -74.21244375326926 40.55165836792741, -74.21685653441688 40.55504701762664, -74.21669417020061 40.555420488731116, -74.216666 40.555431, -74.21645 40.555488, -74.216282 40.555516, -74.216066 40.555544, -74.21586 40.555647, -74.21571 40.55575, -74.215466 40.555919, -74.21511 40.556031, -74.214997 40.556116, -74.214904 40.556272, -74.214894 40.556322, -74.214904 40.556434, -74.21495 40.556519, -74.21496 40.556594, -74.214904 40.556753, -74.2148 40.556884, -74.214725 40.556903, -74.214575 40.556978, -74.214604 40.557119, -74.214463 40.557175, -74.214332 40.556978, -74.214285 40.556997, -74.214238 40.557081, -74.214182 40.557119, -74.2139 40.557184, -74.213703 40.557225, -74.213694 40.557316, -74.213844 40.557419, -74.213947 40.557475, -74.214079 40.55755, -74.214172 40.557634, -74.214182 40.5577, -74.214004 40.557738, -74.213882 40.557653, -74.213713 40.557522, -74.213507 40.557353, -74.213422 40.557241, -74.213394 40.557184, -74.213469 40.557044, -74.213516 40.556809, -74.213507 40.556744, -74.213572 40.556613, -74.213591 40.556528, -74.213535 40.556528, -74.213385 40.556659, -74.213291 40.556828, -74.213207 40.55695, -74.213141 40.557034, -74.213066 40.557138, -74.212804 40.557259, -74.2127 40.5574, -74.21271 40.557484, -74.212635 40.557653, -74.212411 40.557905, -74.212119 40.558253, -74.212016 40.558403, -74.211941 40.558572, -74.211885 40.558778, -74.21181 40.559059, -74.211744 40.559341, -74.21151 40.559913, -74.21142639570122 40.56008574123498, -74.20857090599318 40.56056429869254))"
60,882a1060e9fffff,"POLYGON ((-74.17434802041956 40.55803686676836, -74.17628771253749 40.55358456344828, -74.18263700905543 40.55252226842846, -74.18704762768576 40.55591205345742, -74.18510884275015 40.560364683669256, -74.17875853189192 40.56142720199071, -74.17434802041956 40.55803686676836))"
61,882a1060edfffff,"POLYGON ((-74.18510884275015 40.560364683669256, -74.18704762768576 40.55591205345742, -74.19339704541068 40.55484913936503, -74.19780869236268 40.5582386319924, -74.19587081495115 40.56269158892035, -74.18952038295357 40.56375472653516, -74.18510884275015 40.560364683669256))"
62,882a1060cdfffff,"POLYGON ((-74.16605713877337 40.563551223355134, -74.15970605679395 40.56461272630038, -74.15529668208501 40.56122154881694, -74.15723828132941 40.5567694185915, -74.1635883485341 40.55570813857864, -74.16799783115901 40.55909876588912, -74.16656186452197 40.56239325007494, -74.166394 40.56234, -74.166293 40.56234, -74.166229 40.562357, -74.1662 40.562461, -74.166207 40.562675, -74.16632555689814 40.562935401758416, -74.16605713877337 40.563551223355134))"
63,882a106033fffff,"POLYGON ((-74.19587081495115 40.56269158892035, -74.19780869236268 40.5582386319924, -74.20415823083631 40.5571750987349, -74.20857090599318 40.56056429869254, -74.20663393644733 40.56501758216082, -74.20028338376896 40.56608133916151, -74.19587081495115 40.56269158892035))"
64,882a106013fffff,"MULTIPOLYGON (((-74.16799783115901 40.55909876588912, -74.17434802041956 40.55803686676836, -74.17875853189192 40.56142720199071, -74.1768187467071 40.56587998652179, -74.17468979196003 40.56623601512181, -74.175569 40.565091, -74.174734 40.56475, -74.174187 40.566153, -74.172985 40.565891, -74.173964 40.564604, -74.173347 40.564008, -74.17336 40.563799, -74.173311 40.563719, -74.172975 40.563511, -74.173011 40.56345, -74.172975 40.563346, -74.172838 40.563225, -74.172608 40.563099, -74.171982 40.562868, -74.171506 40.562775, -74.170873 40.562676, -74.170463 40.562952, -74.170025 40.563374, -74.169745 40.563447, -74.169605 40.563307, -74.169483 40.563318, -74.169231 40.563252, -74.169159 40.563269, -74.169015 40.563351, -74.167676 40.562868, -74.166725 40.562445, -74.16656186452197 40.56239325007494, -74.16799783115901 40.55909876588912)), ((-74.16605713877337 40.563551223355134, -74.16632555689814 40.562935401758416, -74.166487 40.56329, -74.166531 40.563362, -74.166668 40.563428, -74.166963 40.563537, -74.167171 40.56362, -74.16738 40.563631, -74.167481 40.563609, -74.167747 40.563614, -74.168144 40.563971, -74.168251 40.564021, -74.168374 40.564048, -74.168503 40.564048, -74.168684 40.564004, -74.168878 40.563988, -74.168964 40.56401, -74.169044 40.564059, -74.169108 40.564158, -74.16918 40.564208, -74.169702 40.564376, -74.169727 40.564384, -74.170087 40.56457, -74.170239 40.564592, -74.170628 40.564598, -74.170793 40.564565, -74.170887 40.564516, -74.170966 40.564428, -74.171074 40.564224, -74.171009 40.563955, -74.170952 40.563664, -74.170966 40.563604, -74.171017 40.563549, -74.171096 40.563522, -74.17138 40.563347, -74.171596 40.5633, -74.171844 40.563324, -74.172174 40.563423, -74.172536 40.563501, -74.17315 40.563682, -74.173136 40.563874, -74.17312 40.564001, -74.172873 40.565973, -74.171294 40.56676, -74.169617 40.566237, -74.16956459450056 40.56624788802612, -74.16605713877337 40.563551223355134)))"
65,882a106017fffff,"POLYGON ((-74.1768187467071 40.56587998652179, -74.17875853189192 40.56142720199071, -74.18510884275015 40.560364683669256, -74.18952038295357 40.56375472653516, -74.18758150531154 40.568207837955654, -74.18123017981328 40.56927057965117, -74.1768187467071 40.56587998652179))"
66,882a10603bfffff,"POLYGON ((-74.18758150531154 40.568207837955654, -74.18952038295357 40.56375472653516, -74.19587081495115 40.56269158892035, -74.20028338376896 40.56608133916151, -74.1983454140116 40.570534777295684, -74.19199396744175 40.57159813850537, -74.18758150531154 40.568207837955654))"
67,882a10601bfffff,"MULTIPOLYGON (((-74.16852675697986 40.571395047394425, -74.1621746599257 40.572456773344356, -74.15855661168884 40.569674561540545, -74.161798 40.569602, -74.165214 40.568565, -74.166449 40.567495, -74.167977 40.567201, -74.169298 40.566753, -74.169611 40.566443, -74.169605 40.566649, -74.170231 40.567231, -74.17032789801858 40.56726250962462, -74.16852675697986 40.571395047394425)), ((-74.1577643638156 40.56906533766066, -74.15970605679395 40.56461272630038, -74.16605713877337 40.563551223355134, -74.16956459450056 40.56624788802612, -74.166758 40.566831, -74.165943 40.567, -74.165446 40.566723, -74.165007 40.566132, -74.164812 40.56556, -74.164665 40.565359, -74.164439 40.565253, -74.164083 40.565198, -74.16377 40.565286, -74.16358 40.565399, -74.163427 40.565334, -74.163376 40.565343, -74.163362 40.565365, -74.163311 40.565728, -74.163138 40.565887, -74.162843 40.566074, -74.16262 40.566194, -74.162468 40.566326, -74.162101 40.566496, -74.161907 40.566546, -74.161755 40.56654, -74.161467 40.566474, -74.16128 40.566348, -74.161122 40.566145, -74.161 40.566029, -74.160992 40.56598, -74.161064 40.565837, -74.161237 40.565777, -74.161648 40.565782, -74.161806 40.565755, -74.161972 40.565673, -74.161993 40.565618, -74.16195 40.565568, -74.161547 40.565321, -74.161058 40.565151, -74.160863 40.565046, -74.160798 40.56498, -74.16077 40.564832, -74.160791 40.564794, -74.160899 40.564739, -74.160863 40.564711, -74.160762 40.564678, -74.160611 40.564766, -74.16059 40.564843, -74.160625 40.564964, -74.160698 40.565107, -74.160769 40.565145, -74.161072 40.565228, -74.161525 40.565491, -74.161756 40.565585, -74.161763 40.565623, -74.161684 40.565662, -74.161525 40.565618, -74.161252 40.565612, -74.161137 40.565645, -74.16092 40.565771, -74.160755 40.565782, -74.160589 40.565645, -74.160409 40.565513, -74.160136 40.565409, -74.160035 40.565403, -74.159941 40.565381, -74.159841 40.565321, -74.159841 40.565293, -74.159905 40.565216, -74.159927 40.565161, -74.159891 40.565057, -74.159761 40.564892, -74.159639 40.564881, -74.15979 40.565079, -74.159783 40.565139, -74.159682 40.565277, -74.159704 40.565354, -74.159898 40.565463, -74.160042 40.565485, -74.16033 40.565634, -74.160395 40.56576, -74.160539 40.565837, -74.160604 40.565892, -74.160776 40.566106, -74.161014 40.566282, -74.161136 40.566348, -74.1611 40.56643, -74.161021 40.566452, -74.16069 40.566611, -74.160474 40.566523, -74.160587 40.56671, -74.160714 40.566829, -74.161038 40.567267, -74.161078 40.567248, -74.161073 40.56719, -74.161014 40.567072, -74.160772 40.566736, -74.160743 40.56672, -74.160755 40.566692, -74.160871 40.566652, -74.16117 40.566532, -74.161298 40.566612, -74.161398 40.566642, -74.161654 40.566696, -74.161854 40.5667, -74.162254 40.56667, -74.162703 40.566514, -74.163058 40.56625, -74.163306 40.56601, -74.163783 40.565677, -74.164032 40.565561, -74.16421 40.565625, -74.164275 40.565693, -74.164331 40.56575, -74.164504 40.566296, -74.164595 40.566516, -74.164919 40.566812, -74.165514 40.567165, -74.16512 40.567982, -74.164344 40.568339, -74.16316 40.568884, -74.159777 40.569048, -74.158898 40.569169, -74.15802 40.569028, -74.15780863285117 40.56909937972567, -74.1577643638156 40.56906533766066)))"
68,882a106031fffff,"POLYGON ((-74.20275890504904 40.573924784997345, -74.1983454140116 40.570534777295684, -74.20028338376896 40.56608133916151, -74.20663393644733 40.56501758216082, -74.2097228097952 40.567389707146035, -74.209544 40.568172, -74.209319 40.568697, -74.209094 40.569072, -74.208894 40.569472, -74.208794 40.569897, -74.208569 40.570122, -74.208294 40.570297, -74.207769 40.570722, -74.208058 40.572596, -74.20766666807934 40.57310266258792, -74.20275890504904 40.573924784997345))"
69,882a106011fffff,"MULTIPOLYGON (((-74.17929030161545 40.57372384531258, -74.17293808263997 40.574786190812155, -74.16852675697986 40.571395047394425, -74.17032789801858 40.56726250962462, -74.17064 40.567364, -74.171277 40.567535, -74.172019 40.567449, -74.172495 40.567316, -74.172904 40.567155, -74.173227 40.567002, -74.173373 40.566916, -74.173597 40.566845, -74.174207 40.566955, -74.174606 40.567136, -74.175282 40.567763, -74.175415 40.568125, -74.175482 40.568791, -74.175577 40.569219, -74.175919 40.569828, -74.176671 40.570883, -74.177584 40.571606, -74.178145 40.572082, -74.178611 40.572386, -74.179287 40.572738, -74.179524 40.572834, -74.17965807691573 40.57287956492545, -74.17929030161545 40.57372384531258)), ((-74.1768187467071 40.56587998652179, -74.18123017981328 40.56927057965117, -74.18012182046566 40.57181497580388, -74.178948 40.571386, -74.176986 40.568911, -74.176007 40.567243, -74.174623 40.566323, -74.17468979196003 40.56623601512181, -74.1768187467071 40.56587998652179)))"
70,882a1062b9fffff,"POLYGON ((-74.11472631735705 40.55973738780056, -74.1166716357881 40.55528608714781, -74.12302222523208 40.55422706058719, -74.12742851147621 40.557619112588355, -74.12548409889455 40.56207074118088, -74.1191324941091 40.563129989862624, -74.11472631735705 40.55973738780056))"
71,882a1062bdfffff,"POLYGON ((-74.12548409889455 40.56207074118088, -74.12742851147621 40.557619112588355, -74.1337792247408 40.55655946707139, -74.1381865405887 40.55995122783512, -74.13624303419903 40.56440318419223, -74.12989130565924 40.56546305205121, -74.12548409889455 40.56207074118088))"
72,882a10629dfffff,"POLYGON ((-74.10396969015933 40.55740312441328, -74.10837483678375 40.56079601739846, -74.1064285173647 40.565247471000504, -74.1000761456872 40.566305703359404, -74.0956711093131 40.56291226033484, -74.09635285461438 40.561353871418575, -74.098145 40.559146, -74.099308 40.559589, -74.100337 40.55908, -74.101065 40.558542, -74.10162110531303 40.55779435232083, -74.10396969015933 40.55740312441328))"
73,882a1062a3fffff,"POLYGON ((-74.13624303419903 40.56440318419223, -74.1381865405887 40.55995122783512, -74.14453737721624 40.5588909632685, -74.1489457225525 40.56228243252634, -74.14700312269728 40.56673471647272, -74.14065127086116 40.56779520360225, -74.13624303419903 40.56440318419223))"
74,882a106283fffff,"POLYGON ((-74.1064285173647 40.565247471000504, -74.10837483678375 40.56079601739846, -74.11472631735705 40.55973738780056, -74.1191324941091 40.563129989862624, -74.11718708055666 40.5675817715777, -74.11083458427525 40.56864062314782, -74.1064285173647 40.565247471000504))"
75,882a1062a7fffff,"MULTIPOLYGON (((-74.15141238914129 40.57012644415386, -74.14700312269728 40.56673471647272, -74.1489457225525 40.56228243252634, -74.15529668208501 40.56122154881694, -74.15970605679395 40.56461272630038, -74.1577643638156 40.56906533766066, -74.15734559199086 40.569135294095496, -74.157226 40.569094, -74.156995 40.569083, -74.156801 40.569143, -74.1566671496944 40.569248628855625, -74.15141238914129 40.57012644415386)), ((-74.15684005804665 40.569219744267016, -74.156865 40.569198, -74.157052 40.569165, -74.15709266757219 40.56917754548294, -74.15684005804665 40.569219744267016)))"
76,882a106287fffff,"POLYGON ((-74.11718708055666 40.5675817715777, -74.1191324941091 40.563129989862624, -74.12548409889455 40.56207074118088, -74.12989130565924 40.56546305205121, -74.12794679831624 40.56991516170414, -74.12159417788882 40.570974632579066, -74.11718708055666 40.5675817715777))"
77,882a1062d7fffff,"POLYGON ((-74.0956711093131 40.56291226033484, -74.1000761456872 40.566305703359404, -74.09812882495586 40.57075730965873, -74.09177556219946 40.571815144502274, -74.0880943520514 40.568978773939136, -74.08833 40.568757, -74.089093 40.568005, -74.091164 40.566718, -74.091321 40.566534, -74.09417955698436 40.563160595386734, -74.0956711093131 40.56291226033484))"
